FlightDate,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,Carrier,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,Origin,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,Dest,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DepTime,DepDelay,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ArrTime,ArrDelay,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,Cancelled,CANCELLATION_CODE,Diverted,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,Distance,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,Origin_lat,Origin_long,Dest_lat,Dest_long,Dest_Airport_name
1/22/2025,DL,19790,DL,N389DA,2474,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,0715,0711,-4,0,0,-1,0700-0759,21,0732,1128,10,1102,1138,36,36,1,2,1100-1159,0,,0,227,267,236,1,1249,5,0,0,36,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.5362,-81.7552,Southwest Florida Intl
1/22/2025,DL,19790,DL,N511DE,977,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,0750,0756,6,6,0,0,0700-0759,22,0818,1123,8,1159,1131,-28,0,0,-2,1100-1159,0,,0,429,395,365,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/22/2025,DL,19790,DL,N513DA,384,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,0710,0701,-9,0,0,-1,0700-0759,25,0726,1010,13,1045,1023,-22,0,0,-2,1000-1059,0,,0,395,382,344,1,2496,10,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,47.4502,-122.3088,Seattle-Tacoma Intl
1/22/2025,DL,19790,DL,N523DE,497,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,0740,0740,0,0,0,0,0700-0759,20,0800,1026,25,1102,1051,-11,0,0,-1,1100-1159,0,,0,382,371,326,1,2381,10,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,36.084,-115.1537,Harry Reid Intl
1/22/2025,DL,19790,DL,N524DE,859,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,0615,0613,-2,0,0,-1,0600-0659,22,0635,0931,7,1011,0938,-33,0,0,-2,1000-1059,0,,0,356,325,296,1,2105,9,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.7899,-111.9791,Salt Lake City Intl
1/22/2025,DL,19790,DL,N540DE,1780,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,0810,0808,-2,0,0,-1,0800-0859,21,0829,1312,5,1318,1317,-1,0,0,-1,1300-1359,0,,0,248,249,223,1,1674,7,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,18.4394,-66.0018,Luis Muñoz Marín Intl
1/22/2025,DL,19790,DL,N540DE,324,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1905,1859,-6,0,0,-1,1900-1959,19,1918,2153,7,2225,2200,-25,0,0,-2,2200-2259,0,,0,380,361,335,1,2496,10,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,47.4502,-122.3088,Seattle-Tacoma Intl
1/22/2025,DL,19790,DL,N543DE,475,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1750,1750,0,0,0,0,1700-1759,23,1813,2108,8,2156,2116,-40,0,0,-2,2100-2159,0,,0,426,386,355,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/22/2025,DL,19790,DL,N545DE,571,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,1720,1717,-3,0,0,-1,1700-1759,19,1736,2051,4,2059,2055,-4,0,0,-1,2000-2059,0,,0,399,398,375,1,2588,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,32.7338,-117.1933,San Diego Intl
1/22/2025,DL,19790,DL,N580DT,445,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1740,1740,0,0,0,0,1700-1759,23,1803,2055,6,2126,2101,-25,0,0,-2,2100-2159,0,,0,346,321,292,1,2105,9,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.7899,-111.9791,Salt Lake City Intl
1/22/2025,DL,19790,DL,N586DT,365,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,0710,0711,1,1,0,0,0700-0759,31,0742,1120,10,1120,1130,10,10,0,0,1100-1159,0,,0,370,379,338,1,2300,10,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.4353,-112.0078,Phoenix Sky Harbor Intl
1/22/2025,DL,19790,DL,N587DT,385,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1835,1830,-5,0,0,-1,1800-1859,15,1845,2120,7,2148,2127,-21,0,0,-2,2100-2159,0,,0,193,177,155,1,946,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.6407,-84.4277,Hartsfield-Jackson Atlanta Intl
1/22/2025,DL,19790,DL,N587DT,499,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0720,0713,-7,0,0,-1,0700-0759,18,0731,0943,13,1020,0956,-24,0,0,-2,1000-1059,0,,0,300,283,252,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/22/2025,DL,19790,DL,N702TW,479,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0700,0655,-5,0,0,-1,0700-0759,22,0717,1007,11,1055,1018,-37,0,0,-2,1000-1059,0,,0,415,383,350,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.9416,-118.4085,Los Angeles Intl
1/22/2025,DL,19790,DL,N710TW,321,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1825,1820,-5,0,0,-1,1800-1859,18,1838,2119,10,2220,2129,-51,0,0,-2,2200-2259,0,,0,415,369,341,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.9416,-118.4085,Los Angeles Intl
1/22/2025,DL,19790,DL,N721TW,923,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,0655,0648,-7,0,0,-1,0600-0659,19,0707,,,1000,,,,,,1000-1059,0,,1,185,,,1,946,4,,,,,,,,,1,0,,,356,RDU,14492,1449202,1002,6,6,,,42.3656,-71.0096,33.6407,-84.4277,Hartsfield-Jackson Atlanta Intl
1/22/2025,DL,19790,DL,N843DN,1401,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,0730,0746,16,16,1,1,0700-0759,18,0804,1151,8,1112,1159,47,47,1,3,1100-1159,0,,0,222,253,227,1,1237,5,16,0,31,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.0726,-80.1527,Fort Lauderdale-Hollywood Intl
1/22/2025,DL,19790,DL,N873DN,1656,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1702,1704,2,2,0,0,1700-1759,13,1717,1901,6,1925,1907,-18,0,0,-2,1900-1959,0,,0,143,123,104,1,632,3,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,42.2162,-83.3554,Detroit Metro Wayne County
1/22/2025,DL,19790,DL,N884DN,1439,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1555,1557,2,2,0,0,1500-1559,20,1617,1922,3,1924,1925,1,1,0,0,1900-1959,0,,0,209,208,185,1,1185,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,27.9755,-82.5332,Tampa Intl
1/22/2025,DL,19790,DL,N884DN,2706,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,0705,0655,-10,0,0,-1,0700-0759,29,0724,1113,3,1042,1116,34,34,1,2,1000-1059,0,,0,217,261,229,1,1185,5,0,0,34,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,27.9755,-82.5332,Tampa Intl
1/22/2025,F9,20436,F9,N394FR,3511,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,0600,0551,-9,0,0,-1,0600-0659,21,0612,0856,179,0908,1155,167,167,1,11,0900-0959,0,,0,188,372,172,1,946,4,0,0,167,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.6407,-84.4277,Hartsfield-Jackson Atlanta Intl
1/22/2025,F9,20436,F9,N615FR,3001,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1003,0959,-4,0,0,-1,1000-1059,26,1025,1513,6,1507,1519,12,12,0,0,1500-1559,0,,0,244,260,228,1,1674,7,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,18.4394,-66.0018,Luis Muñoz Marín Intl
1/22/2025,F9,20436,F9,N662FR,1977,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0600,0612,12,12,0,0,0600-0659,19,0631,1003,18,0934,1021,47,47,1,3,0900-0959,0,,0,214,249,212,1,1121,5,12,0,35,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,28.4312,-81.3081,Orlando Intl
1/22/2025,MQ,20398,MQ,N207AN,3790,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,1100,1053,-7,0,0,-1,1100-1159,14,1107,1217,3,1251,1220,-31,0,0,-2,1200-1259,0,,0,111,87,70,1,399,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.8512,-77.0402,Ronald Reagan Washington National
1/22/2025,MQ,20398,MQ,N239NN,3416,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1038,1030,-8,0,0,-1,1000-1059,17,1047,1225,9,1300,1234,-26,0,0,-2,1300-1359,0,,0,202,184,158,1,1047,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.75,-90.37,St. Louis Lambert Intl
1/22/2025,MQ,20398,MQ,N239NN,3780,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1747,1740,-7,0,0,-1,1700-1759,15,1755,1916,86,1950,2042,52,52,1,3,1900-1959,0,,0,183,242,141,1,867,4,0,0,52,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/22/2025,MQ,20398,MQ,N313BS,3569,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1947,1957,10,10,0,0,1900-1959,16,2013,2131,22,2156,2153,-3,0,0,-1,2100-2159,0,,0,189,176,138,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/22/2025,MQ,20398,MQ,N315NH,3348,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,1544,1557,13,13,0,0,1500-1559,14,1611,1802,10,1802,1812,10,10,0,0,1800-1859,0,,0,138,135,111,1,640,3,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.998,-82.8919,John Glenn Columbus Intl
1/22/2025,NK,20416,NK,N608NK,793,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1000,0954,-6,0,0,-1,1000-1059,15,1009,1316,7,1329,1323,-6,0,0,-1,1300-1359,0,,0,209,209,187,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,28.4312,-81.3081,Orlando Intl
1/22/2025,NK,20416,NK,N690NK,798,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,1300,1252,-8,0,0,-1,1300-1359,15,1307,1636,2,1645,1638,-7,0,0,-1,1600-1659,0,,0,225,226,209,1,1249,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.5362,-81.7552,Southwest Florida Intl
1/22/2025,NK,20416,NK,N927NK,2975,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1131,1126,-5,0,0,-1,1100-1159,14,1140,1457,5,1508,1502,-6,0,0,-1,1500-1559,0,,0,217,216,197,1,1237,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.0726,-80.1527,Fort Lauderdale-Hollywood Intl
1/22/2025,NK,20416,NK,N958NK,2990,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0625,0610,-15,0,0,-1,0600-0659,18,0628,0958,21,0957,1019,22,22,1,1,0900-0959,0,,0,212,249,210,1,1121,5,0,0,22,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,28.4312,-81.3081,Orlando Intl
1/22/2025,NK,20416,NK,N961NK,867,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,0600,0554,-6,0,0,-1,0600-0659,15,0609,0946,11,0940,0957,17,17,1,1,0900-0959,0,,0,220,243,217,1,1237,5,0,0,17,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.0726,-80.1527,Fort Lauderdale-Hollywood Intl
1/22/2025,NK,20416,NK,N989NK,1376,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1215,1208,-7,0,0,-1,1200-1259,17,1225,1330,6,1348,1336,-12,0,0,-1,1300-1359,0,,0,93,88,65,1,369,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.1754,-76.6684,Baltimore/Washington Intl
1/22/2025,UA,19977,UA,,226,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0705,,,,,,0700-0759,,,,,1045,,,,,,1000-1059,1,B,0,280,,,1,1597,7,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,29.9902,-95.3368,George Bush Intercontinental
1/22/2025,UA,19977,UA,N12125,1833,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,0600,0605,5,5,0,0,0600-0659,17,0622,0718,11,0729,0729,0,0,0,0,0700-0759,0,,0,89,84,56,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/22/2025,UA,19977,UA,N13110,311,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0830,0824,-6,0,0,-1,0800-0859,16,0840,1134,9,1205,1143,-22,0,0,-2,1200-1259,0,,0,395,379,354,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.9416,-118.4085,Los Angeles Intl
1/22/2025,UA,19977,UA,N13138,1413,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1100,1055,-5,0,0,-1,1100-1159,18,1113,1407,5,1451,1412,-39,0,0,-2,1400-1459,0,,0,411,377,354,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/22/2025,UA,19977,UA,N17104,1187,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1330,1325,-5,0,0,-1,1300-1359,15,1340,1633,7,1721,1640,-41,0,0,-2,1700-1759,0,,0,411,375,353,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/22/2025,UA,19977,UA,N17265,2136,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1928,1916,-12,0,0,-1,1900-1959,22,1938,2100,3,2114,2103,-11,0,0,-1,2100-2159,0,,0,106,107,82,1,413,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.9531,-77.4565,Washington Dulles Intl
1/22/2025,UA,19977,UA,N17326,647,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0700,0652,-8,0,0,-1,0700-0759,24,0716,0923,9,0955,0932,-23,0,0,-2,0900-0959,0,,0,295,280,247,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/22/2025,UA,19977,UA,N17335,2454,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1350,1340,-10,0,0,-1,1300-1359,16,1356,1449,10,1515,1459,-16,0,0,-2,1500-1559,0,,0,85,79,53,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/22/2025,UA,19977,UA,N17346,1606,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1750,1844,54,54,1,3,1700-1759,15,1859,1952,13,1916,2005,49,49,1,3,1900-1959,0,,0,86,81,53,1,200,1,48,0,0,0,1,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/22/2025,UA,19977,UA,N19141,333,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1815,1810,-5,0,0,-1,1800-1859,20,1830,2109,7,2150,2116,-34,0,0,-2,2100-2159,0,,0,395,366,339,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.9416,-118.4085,Los Angeles Intl
1/22/2025,UA,19977,UA,N27253,1734,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,0545,0547,2,2,0,0,0001-0559,15,0602,0724,6,0731,0730,-1,0,0,-1,0700-0759,0,,0,106,103,82,1,413,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.9531,-77.4565,Washington Dulles Intl
1/22/2025,UA,19977,UA,N27258,2040,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1643,1634,-9,0,0,-1,1600-1659,16,1650,1811,57,1841,1908,27,27,1,1,1800-1859,0,,0,178,214,141,1,867,4,0,0,27,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/22/2025,UA,19977,UA,N36476,592,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1035,1027,-8,0,0,-1,1000-1059,14,1041,1133,8,1200,1141,-19,0,0,-2,1200-1259,0,,0,85,74,52,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/22/2025,UA,19977,UA,N38458,222,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1210,1205,-5,0,0,-1,1200-1259,13,1218,1342,15,1408,1357,-11,0,0,-1,1400-1459,0,,0,178,172,144,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/22/2025,UA,19977,UA,N39415,778,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1514,1512,-2,0,0,-1,1500-1559,16,1528,1734,8,1804,1742,-22,0,0,-2,1800-1859,0,,0,290,270,246,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/22/2025,UA,19977,UA,N47330,267,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1057,1047,-10,0,0,-1,1000-1059,14,1101,1220,12,1255,1232,-23,0,0,-2,1200-1259,0,,0,178,165,139,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/22/2025,UA,19977,UA,N47343,1414,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,0600,0554,-6,0,0,-1,0600-0659,16,0610,0733,5,0803,0738,-25,0,0,-2,0800-0859,0,,0,183,164,143,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/22/2025,UA,19977,UA,N47533,1008,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,0800,0757,-3,0,0,-1,0800-0859,13,0810,1113,13,1153,1126,-27,0,0,-2,1100-1159,0,,0,413,389,363,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/22/2025,UA,19977,UA,N48127,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1800,1800,0,0,0,0,1800-1859,28,1828,2118,9,2150,2127,-23,0,0,-2,2100-2159,0,,0,410,387,350,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/22/2025,UA,19977,UA,N489UA,800,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1655,1651,-4,0,0,-1,1600-1659,9,1700,1902,27,1940,1929,-11,0,0,-1,1900-1959,0,,0,285,278,242,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/22/2025,UA,19977,UA,N61882,214,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1445,1440,-5,0,0,-1,1400-1459,16,1456,1619,6,1628,1625,-3,0,0,-1,1600-1659,0,,0,103,105,83,1,413,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.9531,-77.4565,Washington Dulles Intl
1/22/2025,UA,19977,UA,N61898,570,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,0631,0620,-11,0,0,-1,0600-0659,32,0652,0746,9,0758,0755,-3,0,0,-1,0700-0759,0,,0,87,95,54,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/22/2025,UA,19977,UA,N67815,515,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,0925,0922,-3,0,0,-1,0900-0959,18,0940,1032,7,1050,1039,-11,0,0,-1,1000-1059,0,,0,85,77,52,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/22/2025,UA,19977,UA,N68880,662,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0915,0914,-1,0,0,-1,0900-0959,13,0927,1130,10,1205,1140,-25,0,0,-2,1200-1259,0,,0,290,266,243,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/22/2025,UA,19977,UA,N76515,353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1630,1629,-1,0,0,-1,1600-1659,16,1645,1954,27,2010,2021,11,11,0,0,2000-2059,0,,0,280,292,249,1,1597,7,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,29.9902,-95.3368,George Bush Intercontinental
